time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration,total_params
2026-09-09 18:29:02,multi_repeat_random_model.py,"(140000, 200)",90,sequential_41,Dense 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_41,21,1024,10.924,0.24098987877368927,0.22920125722885132,"[0.24457991123199463, 0.9103999733924866]",0.9104,0.7,13857
2026-09-09 18:29:07,multi_repeat_random_model.py,"(140000, 200)",90,sequential_29,Dense 32(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128 -> 128(relu) -> 128(relu) -> 256 -> 1(sigmoid),binary_crossentropy,adam_29,28,1024,32.5729,0.31627318263053894,0.19573715329170227,"[0.24745479226112366, 0.909166693687439]",0.9091666666666667,0.7,126497
2026-09-09 18:29:28,multi_repeat_random_model.py,"(140000, 200)",90,sequential_37,Dense 32 -> 64 -> 64 -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_37,33,1024,23.1839,0.3110801577568054,0.21261052787303925,"[0.2449605017900467, 0.9105166792869568]",0.9105166666666666,0.7,33569
2026-09-09 18:29:30,multi_repeat_random_model.py,"(140000, 200)",90,sequential_42,Dense 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_42,41,1024,22.7523,0.36471840739250183,0.2239580750465393,"[0.24472321569919586, 0.9095166921615601]",0.9095166666666666,0.7,13857
2026-09-09 18:29:34,multi_repeat_random_model.py,"(140000, 200)",90,sequential_29,Dense 32(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128 -> 128(relu) -> 128(relu) -> 256 -> 1(sigmoid),binary_crossentropy,adam_29,22,1024,23.9081,0.23945298790931702,0.19690421223640442,"[0.2482783943414688, 0.9086166620254517]",0.9086166666666666,0.7,126497
2026-09-09 18:29:46,multi_repeat_random_model.py,"(140000, 200)",90,sequential_37,Dense 32 -> 64 -> 64 -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_37,24,1024,14.9645,0.2355630099773407,0.20694519579410553,"[0.2490224838256836, 0.9092000126838684]",0.9092,0.7,33569
2026-09-09 18:29:47,multi_repeat_random_model.py,"(140000, 200)",90,sequential_42,Dense 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_42,28,1024,13.0036,0.2350824475288391,0.22207604348659515,"[0.24656154215335846, 0.909600019454956]",0.9096,0.7,13857
2026-09-09 18:30:02,multi_repeat_random_model.py,"(140000, 200)",90,sequential_42,Dense 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_42,21,1024,11.4839,0.22978395223617554,0.22067713737487793,"[0.2477804720401764, 0.9091833233833313]",0.9091833333333333,0.7,13857
2026-09-09 18:30:04,multi_repeat_random_model.py,"(140000, 200)",90,sequential_29,Dense 32(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128 -> 128(relu) -> 128(relu) -> 256 -> 1(sigmoid),binary_crossentropy,adam_29,24,1024,26.2912,0.23462624847888947,0.18891677260398865,"[0.25070735812187195, 0.90829998254776]",0.9083,0.7,126497
2026-09-09 18:30:04,multi_repeat_random_model.py,"(140000, 200)",90,sequential_37,Dense 32 -> 64 -> 64 -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_37,23,1024,14.9085,0.2284560352563858,0.20357324182987213,"[0.2493761032819748, 0.908466637134552]",0.9084666666666666,0.7,33569
2026-09-09 18:30:27,multi_repeat_random_model.py,"(140000, 200)",90,sequential_43,Dense 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_43,35,1024,20.5018,0.3507993519306183,0.22459502518177032,"[0.24336229264736176, 0.9120166897773743]",0.9120166666666667,0.7,13857
2026-09-09 18:30:30,multi_repeat_random_model.py,"(140000, 200)",90,sequential_38,Dense 32(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64(relu) -> 64 -> 1(sigmoid),binary_crossentropy,adam_38,31,1024,21.9762,0.3244326114654541,0.2135610580444336,"[0.2459305226802826, 0.9103999733924866]",0.9104,0.7,33569
2026-09-09 18:30:37,multi_repeat_random_model.py,"(140000, 200)",90,sequential_30,Dense 32 -> 128(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128 -> 256(relu) -> 1(sigmoid),binary_crossentropy,adam_30,26,1024,29.4255,0.32371285557746887,0.1711883693933487,"[0.2478610873222351, 0.9093999862670898]",0.9094,0.7,126497
2026-09-09 18:30:42,multi_repeat_random_model.py,"(140000, 200)",90,sequential_43,Dense 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_43,21,1024,10.2407,0.23831546306610107,0.22328497469425201,"[0.24412605166435242, 0.9116833209991455]",0.9116833333333333,0.7,13857
