time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration
2026-09-04 13:31:45,multi_repeat_random_states.py,"(1021, 9)",498,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,2.2757,46586.859375,3989.118408203125,4316.294921875,0.3973127038621226,0.7
2026-09-04 13:31:46,multi_repeat_random_states.py,"(1021, 9)",414,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,1.3998,2999.344970703125,3090.73828125,3167.125244140625,0.5333601504007524,0.7
2026-09-04 13:31:47,multi_repeat_random_states.py,"(1021, 9)",498,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,1.4448,3762.7041015625,2748.026611328125,3307.708251953125,0.5381424237862904,0.7
2026-09-04 13:31:48,multi_repeat_random_states.py,"(1021, 9)",331,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,2.2606,25997.287109375,3131.48193359375,2773.1044921875,0.5799769630572442,0.7
2026-09-04 13:31:48,multi_repeat_random_states.py,"(1021, 9)",498,sequential_162,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_162,50,256,1.4222,2819.1103515625,2714.85693359375,3268.17578125,0.5436623278723125,0.7
2026-09-04 13:31:49,multi_repeat_random_states.py,"(1021, 9)",415,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,2.3498,28832.474609375,3214.6748046875,2800.842529296875,0.5431006671926402,0.7
2026-09-04 13:31:49,multi_repeat_random_states.py,"(1021, 9)",331,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,1.4295,3124.390869140625,2973.16455078125,2637.8408203125,0.6004643402390977,0.7
2026-09-04 13:31:51,multi_repeat_random_states.py,"(1021, 9)",415,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,1.4009,3148.730712890625,2981.452392578125,2744.03173828125,0.5523681409442125,0.7
2026-09-04 13:31:51,multi_repeat_random_states.py,"(1021, 9)",331,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,1.4511,2974.6318359375,3103.6240234375,2660.805908203125,0.5969859938582146,0.7
2026-09-04 13:31:51,multi_repeat_random_states.py,"(1021, 9)",499,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,2.2925,111563.25,5831.24169921875,5935.94677734375,0.16604197289000022,0.7
2026-09-04 13:31:52,multi_repeat_random_states.py,"(1021, 9)",415,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,1.4083,2896.2080078125,2945.51904296875,2803.361572265625,0.542689698541283,0.7
2026-09-04 13:31:52,multi_repeat_random_states.py,"(1021, 9)",499,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,1.4512,5808.22021484375,3067.405517578125,3644.759521484375,0.4879374198907832,0.7
2026-09-04 13:31:53,multi_repeat_random_states.py,"(1021, 9)",332,sequential_164,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_164,50,256,2.2445,110069.75,5322.52294921875,5656.77099609375,0.21109590681221613,0.7
2026-09-04 13:31:54,multi_repeat_random_states.py,"(1021, 9)",499,sequential_163,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_163,50,256,1.4202,3098.370849609375,2845.596923828125,3150.6240234375,0.5573599014768591,0.7
