time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first loss,last loss,test_loss,r2_score
2026-09-04 09:22:05,multi_repeat_random_states.py,"(1021, 9)",1006,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,2.0028,82446.6875,5481.08154296875,5362.1044921875,0.19433173130533288
2026-09-04 09:22:05,multi_repeat_random_states.py,"(1021, 9)",1506,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.9905,54092.84375,5121.93359375,5183.3408203125,0.23611170083196542
2026-09-04 09:22:06,multi_repeat_random_states.py,"(1021, 9)",1256,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.4967,5721.55322265625,3610.418701171875,3431.67529296875,0.4835819031870323
2026-09-04 09:22:06,multi_repeat_random_states.py,"(1021, 9)",1006,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.4939,5498.6982421875,3273.84326171875,3333.60693359375,0.49911801279586043
2026-09-04 09:22:06,multi_repeat_random_states.py,"(1021, 9)",1756,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.5166,4250.232421875,3030.7138671875,2562.56591796875,0.5722667656351753
2026-09-04 09:22:07,multi_repeat_random_states.py,"(1021, 9)",1506,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.6,5099.17333984375,3217.679443359375,2870.643798828125,0.5769425250736727
2026-09-04 09:22:08,multi_repeat_random_states.py,"(1021, 9)",1256,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.5202,3489.337158203125,3171.98876953125,2866.277099609375,0.5686662765068505
2026-09-04 09:22:08,multi_repeat_random_states.py,"(1021, 9)",1756,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.484,3007.626708984375,3394.90576171875,2622.341064453125,0.5622893224798351
2026-09-04 09:22:08,multi_repeat_random_states.py,"(1021, 9)",1006,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.5179,3253.574462890625,2805.396240234375,3023.381591796875,0.5457301777167075
2026-09-04 09:22:08,multi_repeat_random_states.py,"(1021, 9)",1506,sequential_6,Dense 64 -> 64 -> 64 -> 1,mse,adam_6,50,256,1.4737,3185.8759765625,2983.275146484375,2982.539306640625,0.5604520688826073
2026-09-04 09:22:10,multi_repeat_random_states.py,"(1021, 9)",1257,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,2.0335,41333.125,4357.60546875,4408.18505859375,0.3802678743833807
2026-09-04 09:22:10,multi_repeat_random_states.py,"(1021, 9)",1757,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.9886,57078.87890625,5374.02587890625,5455.87548828125,0.20933335093337657
2026-09-04 09:22:10,multi_repeat_random_states.py,"(1021, 9)",1007,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.9494,155352.609375,5533.19091796875,5545.45703125,0.18640722916014008
2026-09-04 09:22:10,multi_repeat_random_states.py,"(1021, 9)",1507,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.9711,20114.71875,3991.7275390625,4344.98388671875,0.3763273061034288
2026-09-04 09:22:12,multi_repeat_random_states.py,"(1021, 9)",1257,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.5093,4117.55224609375,3107.048583984375,3200.802001953125,0.550009832382593
2026-09-04 09:22:12,multi_repeat_random_states.py,"(1021, 9)",1007,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.4882,5474.13916015625,4155.05859375,4241.6630859375,0.3776912502910743
2026-09-04 09:22:12,multi_repeat_random_states.py,"(1021, 9)",1757,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.5318,5222.2626953125,3125.833984375,3229.140380859375,0.5320322529100117
2026-09-04 09:22:12,multi_repeat_random_states.py,"(1021, 9)",1507,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.5115,4164.62548828125,3350.083740234375,3519.03369140625,0.4948829764404288
2026-09-04 09:22:14,multi_repeat_random_states.py,"(1021, 9)",1257,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.5613,2966.234130859375,3056.5986328125,3308.527099609375,0.5348651236929166
2026-09-04 09:22:14,multi_repeat_random_states.py,"(1021, 9)",1007,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.4944,4141.6103515625,2929.95654296875,3224.401611328125,0.5269371522453812
2026-09-04 09:22:14,multi_repeat_random_states.py,"(1021, 9)",1757,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.4751,3186.939453125,2863.262451171875,3041.211181640625,0.5592670401623818
2026-09-04 09:22:14,multi_repeat_random_states.py,"(1021, 9)",1507,sequential_7,Dense 64 -> 64 -> 64 -> 1,mse,adam_7,50,256,1.4999,3149.31103515625,2815.47216796875,2842.876953125,0.591937464803694
2026-09-04 09:22:16,multi_repeat_random_states.py,"(1021, 9)",1258,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,2.0482,53753.48828125,4706.7333984375,4432.23681640625,0.27369011643607477
2026-09-04 09:22:16,multi_repeat_random_states.py,"(1021, 9)",1758,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,2.0337,53792.875,5272.39306640625,5654.2841796875,0.21831672634469113
2026-09-04 09:22:16,multi_repeat_random_states.py,"(1021, 9)",1008,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,2.0966,77860.7890625,5227.30419921875,5589.97998046875,0.1803067539213291
2026-09-04 09:22:16,multi_repeat_random_states.py,"(1021, 9)",1508,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,2.1007,27735.861328125,4473.02880859375,4595.0361328125,0.3336919730915039
2026-09-04 09:22:17,multi_repeat_random_states.py,"(1021, 9)",1258,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,1.5223,4652.025390625,3023.94091796875,2805.0810546875,0.5403318044763785
2026-09-04 09:22:17,multi_repeat_random_states.py,"(1021, 9)",1758,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,1.4677,5065.67626953125,2949.52880859375,3403.5517578125,0.5294719278185036
2026-09-04 09:22:18,multi_repeat_random_states.py,"(1021, 9)",1008,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,1.444,5221.3837890625,3010.31884765625,3408.83447265625,0.5001415938576357
2026-09-04 09:22:18,multi_repeat_random_states.py,"(1021, 9)",1508,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,1.4642,4642.75439453125,3042.422119140625,2782.11376953125,0.5965766006716224
2026-09-04 09:22:19,multi_repeat_random_states.py,"(1021, 9)",1258,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,1.4861,3087.773681640625,3123.403564453125,2738.599853515625,0.5512260963617204
2026-09-04 09:22:19,multi_repeat_random_states.py,"(1021, 9)",1758,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,1.4645,3022.246337890625,2755.15234375,3182.924072265625,0.5599728006799896
2026-09-04 09:22:19,multi_repeat_random_states.py,"(1021, 9)",1008,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,1.5051,3104.42041015625,2870.557373046875,3209.78369140625,0.5293295611523481
2026-09-04 09:22:19,multi_repeat_random_states.py,"(1021, 9)",1508,sequential_8,Dense 64 -> 64 -> 64 -> 1,mse,adam_8,50,256,1.4805,2957.005859375,2999.924560546875,2883.764892578125,0.5818366238535501
2026-09-04 09:22:21,multi_repeat_random_states.py,"(1021, 9)",1259,sequential_9,Dense 64 -> 64 -> 64 -> 1,mse,adam_9,50,256,2.0275,58647.17578125,5098.41796875,4956.9560546875,0.25594932851771146
2026-09-04 09:22:21,multi_repeat_random_states.py,"(1021, 9)",1759,sequential_9,Dense 64 -> 64 -> 64 -> 1,mse,adam_9,50,256,2.0451,72774.1015625,5405.79443359375,5339.7998046875,0.179895554107266
2026-09-04 09:22:21,multi_repeat_random_states.py,"(1021, 9)",1009,sequential_9,Dense 64 -> 64 -> 64 -> 1,mse,adam_9,50,256,2.0256,64359.09765625,5214.81640625,4694.75634765625,0.26206449226321094
2026-09-04 09:22:22,multi_repeat_random_states.py,"(1021, 9)",1509,sequential_9,Dense 64 -> 64 -> 64 -> 1,mse,adam_9,50,256,2.0663,86745.0859375,5421.3232421875,5061.1962890625,0.19586029105870728
