time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first loss,last loss,test_loss,r2_score,train_ration
2026-09-04 12:30:18,multi_repeat_random_states.py,"(1021, 9)",0,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,2.2406,88976.6171875,5663.142578125,5322.8984375,0.19628342113386354,0.7
2026-09-04 12:30:18,multi_repeat_random_states.py,"(1021, 9)",168,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,2.2341,41874.96875,5012.1669921875,4873.83642578125,0.2979421396598172,0.7
2026-09-04 12:30:18,multi_repeat_random_states.py,"(1021, 9)",84,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,2.2667,63202.90625,5086.28271484375,4807.2744140625,0.2712058272471628,0.7
2026-09-04 12:30:20,multi_repeat_random_states.py,"(1021, 9)",0,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,1.4557,5626.21826171875,3332.951416015625,3197.448974609375,0.517209918678144,0.7
2026-09-04 12:30:20,multi_repeat_random_states.py,"(1021, 9)",168,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,1.4529,4936.7177734375,3130.32275390625,3611.944580078125,0.4797128703889223,0.7
2026-09-04 12:30:20,multi_repeat_random_states.py,"(1021, 9)",84,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,1.454,5000.048828125,3086.30126953125,2981.019775390625,0.5480703257159933,0.7
2026-09-04 12:30:21,multi_repeat_random_states.py,"(1021, 9)",0,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,1.4316,3211.412353515625,3192.235107421875,2774.368896484375,0.5810916883344985,0.7
2026-09-04 12:30:21,multi_repeat_random_states.py,"(1021, 9)",168,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,1.4412,3199.892333984375,3268.942626953125,2904.346435546875,0.5816397633988809,0.7
2026-09-04 12:30:21,multi_repeat_random_states.py,"(1021, 9)",84,sequential,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam,50,256,1.4276,3011.1142578125,3207.6279296875,2797.05615234375,0.5759596951563875,0.7
2026-09-04 12:30:24,multi_repeat_random_states.py,"(1021, 9)",1,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,2.2578,87783.03125,5779.42236328125,4895.17529296875,0.2025166235508179,0.7
2026-09-04 12:30:24,multi_repeat_random_states.py,"(1021, 9)",169,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,2.2766,32670.611328125,3754.935302734375,4073.37890625,0.3613011504964637,0.7
2026-09-04 12:30:24,multi_repeat_random_states.py,"(1021, 9)",85,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,2.2736,21243.796875,3069.463134765625,3380.973388671875,0.5364065250669967,0.7
2026-09-04 12:30:25,multi_repeat_random_states.py,"(1021, 9)",1,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,1.4343,5696.08154296875,2971.50146484375,2727.6171875,0.5556381077353907,0.7
2026-09-04 12:30:25,multi_repeat_random_states.py,"(1021, 9)",169,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,1.4601,3721.572265625,2972.571533203125,2686.16015625,0.5788146549877131,0.7
2026-09-04 12:30:25,multi_repeat_random_states.py,"(1021, 9)",85,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,1.4489,3039.798095703125,2849.55615234375,3119.596923828125,0.5722460195305303,0.7
2026-09-04 12:30:27,multi_repeat_random_states.py,"(1021, 9)",1,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,1.4742,3035.716796875,2950.14404296875,3072.25390625,0.49949258505672656,0.7
2026-09-04 12:30:27,multi_repeat_random_states.py,"(1021, 9)",169,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,1.4194,2935.27783203125,2920.325439453125,3088.474609375,0.5157324702752117,0.7
2026-09-04 12:30:27,multi_repeat_random_states.py,"(1021, 9)",85,sequential_1,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_1,50,256,1.4261,2806.2939453125,2946.638427734375,3016.531005859375,0.5863782836403391,0.7
2026-09-04 12:30:29,multi_repeat_random_states.py,"(1021, 9)",170,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,2.1596,12313.9921875,3036.689208984375,3110.713134765625,0.5742793550277709,0.7
2026-09-04 12:30:29,multi_repeat_random_states.py,"(1021, 9)",86,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,2.1755,29500.91796875,3912.80615234375,3831.444091796875,0.4223281559088162,0.7
2026-09-04 12:30:29,multi_repeat_random_states.py,"(1021, 9)",2,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,2.2118,38876.4140625,3804.959716796875,3064.949462890625,0.543600949790837,0.7
2026-09-04 12:30:31,multi_repeat_random_states.py,"(1021, 9)",86,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,1.4392,3825.936767578125,3007.872314453125,2922.46240234375,0.5593765150776744,0.7
2026-09-04 12:30:31,multi_repeat_random_states.py,"(1021, 9)",2,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,1.4362,3406.412353515625,3316.342041015625,2732.212158203125,0.5931486384036415,0.7
2026-09-04 12:30:31,multi_repeat_random_states.py,"(1021, 9)",170,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,1.4695,3016.25,2932.276611328125,2958.703369140625,0.5950828797934375,0.7
2026-09-04 12:30:32,multi_repeat_random_states.py,"(1021, 9)",2,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,1.422,3113.584228515625,2937.18408203125,2721.170166015625,0.5947928404342833,0.7
2026-09-04 12:30:32,multi_repeat_random_states.py,"(1021, 9)",86,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,1.4227,3291.808349609375,3599.50390625,3813.981201171875,0.4249610928977048,0.7
2026-09-04 12:30:32,multi_repeat_random_states.py,"(1021, 9)",170,sequential_2,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_2,50,256,1.4124,2900.792236328125,3105.484130859375,3200.067138671875,0.5620507707797365,0.7
2026-09-04 12:30:35,multi_repeat_random_states.py,"(1021, 9)",3,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,2.1723,13154.576171875,3076.39453125,2787.614990234375,0.6040992177895348,0.7
2026-09-04 12:30:35,multi_repeat_random_states.py,"(1021, 9)",87,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,2.1699,26694.669921875,3058.90234375,3318.730224609375,0.48218445199702187,0.7
2026-09-04 12:30:35,multi_repeat_random_states.py,"(1021, 9)",171,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,2.1847,114749.296875,5746.31640625,5586.77294921875,0.21691858723699442,0.7
2026-09-04 12:30:36,multi_repeat_random_states.py,"(1021, 9)",87,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,1.4093,3249.441650390625,2902.68701171875,2881.643310546875,0.5503823099778957,0.7
2026-09-04 12:30:36,multi_repeat_random_states.py,"(1021, 9)",3,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,1.4142,3064.58935546875,3304.65673828125,2890.8408203125,0.589438922395147,0.7
2026-09-04 12:30:36,multi_repeat_random_states.py,"(1021, 9)",171,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,1.4234,5714.67431640625,2995.714599609375,2971.954345703125,0.5834299325158578,0.7
2026-09-04 12:30:38,multi_repeat_random_states.py,"(1021, 9)",3,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,1.4921,3082.7509765625,2919.4306640625,2762.22021484375,0.607705813221368,0.7
2026-09-04 12:30:38,multi_repeat_random_states.py,"(1021, 9)",87,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,1.4908,2840.670654296875,2986.533935546875,3001.499755859375,0.5316813226753585,0.7
2026-09-04 12:30:38,multi_repeat_random_states.py,"(1021, 9)",171,sequential_3,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_3,50,256,1.4974,3127.740966796875,2826.225830078125,2975.576171875,0.5829222938087809,0.7
2026-09-04 12:30:40,multi_repeat_random_states.py,"(1021, 9)",4,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,2.2612,43186.8515625,3637.89697265625,3170.883056640625,0.49002090187902947,0.7
2026-09-04 12:30:40,multi_repeat_random_states.py,"(1021, 9)",172,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,2.2808,38295.828125,3829.609619140625,3272.915283203125,0.4935134344813624,0.7
2026-09-04 12:30:40,multi_repeat_random_states.py,"(1021, 9)",88,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,2.3027,16411.720703125,2900.373779296875,3240.748779296875,0.5348220923796012,0.7
2026-09-04 12:30:42,multi_repeat_random_states.py,"(1021, 9)",4,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,1.4169,3620.448486328125,3114.022705078125,2764.887451171875,0.5553178901014724,0.7
2026-09-04 12:30:42,multi_repeat_random_states.py,"(1021, 9)",172,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,1.3878,3843.07373046875,3003.633544921875,2924.84130859375,0.5473781501763606,0.7
2026-09-04 12:30:42,multi_repeat_random_states.py,"(1021, 9)",88,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,1.4441,2715.495361328125,2991.17138671875,3373.54931640625,0.5157598969916557,0.7
2026-09-04 12:30:43,multi_repeat_random_states.py,"(1021, 9)",4,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,1.4274,3207.31103515625,3007.57275390625,3183.3115234375,0.48802192786414667,0.7
2026-09-04 12:30:43,multi_repeat_random_states.py,"(1021, 9)",172,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,1.456,3103.389404296875,2952.057861328125,2591.099609375,0.5990249822690953,0.7
2026-09-04 12:30:43,multi_repeat_random_states.py,"(1021, 9)",88,sequential_4,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_4,50,256,1.4072,2947.1884765625,2755.587646484375,3413.856201171875,0.509974259917733,0.7
2026-09-04 12:30:46,multi_repeat_random_states.py,"(1021, 9)",5,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,2.4288,230104.53125,6388.7236328125,5880.0595703125,0.08094594367672192,0.7
2026-09-04 12:30:46,multi_repeat_random_states.py,"(1021, 9)",89,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,2.4539,49578.7421875,4547.80224609375,4620.07958984375,0.3177276412323873,0.7
2026-09-04 12:30:46,multi_repeat_random_states.py,"(1021, 9)",173,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,2.4804,39153.80078125,4703.015625,4258.7119140625,0.33562461098998264,0.7
2026-09-04 12:30:48,multi_repeat_random_states.py,"(1021, 9)",5,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,1.497,6339.2802734375,4749.3115234375,4339.15283203125,0.3217899009239572,0.7
2026-09-04 12:30:48,multi_repeat_random_states.py,"(1021, 9)",89,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,1.5135,4442.826171875,2870.9873046875,3041.799560546875,0.5508009366585176,0.7
2026-09-04 12:30:48,multi_repeat_random_states.py,"(1021, 9)",173,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,1.548,4654.50146484375,3308.9912109375,2993.18896484375,0.533051168473391,0.7
2026-09-04 12:30:49,multi_repeat_random_states.py,"(1021, 9)",5,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,1.5027,4718.49462890625,2955.918701171875,2893.843017578125,0.5476919723466269,0.7
2026-09-04 12:30:49,multi_repeat_random_states.py,"(1021, 9)",89,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,1.4959,2777.699951171875,2872.215576171875,3468.603515625,0.48777242957816236,0.7
2026-09-04 12:30:49,multi_repeat_random_states.py,"(1021, 9)",173,sequential_5,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_5,50,256,1.5265,3202.257568359375,2962.51123046875,2603.0205078125,0.5939188217008331,0.7
2026-09-04 12:30:52,multi_repeat_random_states.py,"(1021, 9)",6,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,2.2975,34251.59765625,3283.4189453125,3592.564697265625,0.5050335420464861,0.7
2026-09-04 12:30:52,multi_repeat_random_states.py,"(1021, 9)",90,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,2.273,153410.15625,6035.2509765625,5605.41357421875,0.13401834354044317,0.7
2026-09-04 12:30:52,multi_repeat_random_states.py,"(1021, 9)",174,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,2.2354,65896.09375,4410.25390625,5186.88818359375,0.3121452933744835,0.7
2026-09-04 12:30:53,multi_repeat_random_states.py,"(1021, 9)",6,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,1.4325,3343.03466796875,3009.1669921875,2916.3427734375,0.5982002110282412,0.7
2026-09-04 12:30:53,multi_repeat_random_states.py,"(1021, 9)",90,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,1.4128,5982.95166015625,3326.591552734375,2839.78076171875,0.5612816454046798,0.7
2026-09-04 12:30:54,multi_repeat_random_states.py,"(1021, 9)",174,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,1.4215,4279.41943359375,2754.221923828125,3220.230224609375,0.5729518722772801,0.7
2026-09-04 12:30:55,multi_repeat_random_states.py,"(1021, 9)",6,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,1.4435,2901.9755859375,2928.082763671875,3093.277099609375,0.5738230934420672,0.7
2026-09-04 12:30:55,multi_repeat_random_states.py,"(1021, 9)",90,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,1.4495,3092.923583984375,2964.947509765625,2730.66552734375,0.578138840646444,0.7
2026-09-04 12:30:55,multi_repeat_random_states.py,"(1021, 9)",174,sequential_6,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_6,50,256,1.4644,2768.99609375,2770.900634765625,3306.044921875,0.5615716799661858,0.7
2026-09-04 12:30:57,multi_repeat_random_states.py,"(1021, 9)",7,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,2.259,87817.796875,5003.08935546875,5122.9638671875,0.27694664595261553,0.7
2026-09-04 12:30:58,multi_repeat_random_states.py,"(1021, 9)",91,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,2.2988,73557.28125,4775.28125,4459.4755859375,0.3236925415807925,0.7
2026-09-04 12:30:58,multi_repeat_random_states.py,"(1021, 9)",175,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,2.2928,25622.84375,3754.385986328125,3935.452392578125,0.46028559421934057,0.7
2026-09-04 12:30:59,multi_repeat_random_states.py,"(1021, 9)",7,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,1.5076,4923.798828125,2995.207275390625,2916.404052734375,0.5883797259073086,0.7
2026-09-04 12:30:59,multi_repeat_random_states.py,"(1021, 9)",91,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,1.4557,4633.099609375,3202.386962890625,3497.521240234375,0.4695790013391423,0.7
2026-09-04 12:30:59,multi_repeat_random_states.py,"(1021, 9)",175,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,1.475,3449.532958984375,3222.45751953125,3139.158203125,0.5694907220184966,0.7
2026-09-04 12:31:01,multi_repeat_random_states.py,"(1021, 9)",7,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,1.5375,2981.87060546875,3097.11865234375,2961.8671875,0.5819630154717147,0.7
2026-09-04 12:31:01,multi_repeat_random_states.py,"(1021, 9)",91,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,1.5629,3160.550537109375,2868.899169921875,2912.814697265625,0.558253333221975,0.7
2026-09-04 12:31:01,multi_repeat_random_states.py,"(1021, 9)",175,sequential_7,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_7,50,256,1.5261,4009.64990234375,2892.1787109375,3005.40185546875,0.5878342411028934,0.7
2026-09-04 12:31:03,multi_repeat_random_states.py,"(1021, 9)",8,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,2.3074,25497.189453125,3714.579833984375,3879.133056640625,0.4455710271744632,0.7
2026-09-04 12:31:03,multi_repeat_random_states.py,"(1021, 9)",92,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,2.3413,43093.96484375,5390.68603515625,4530.90625,0.32544742351430034,0.7
2026-09-04 12:31:03,multi_repeat_random_states.py,"(1021, 9)",176,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,2.2652,28815.4140625,3842.880859375,2937.497314453125,0.5253022526485671,0.7
2026-09-04 12:31:05,multi_repeat_random_states.py,"(1021, 9)",8,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,1.5141,3958.979248046875,3307.7978515625,3295.595947265625,0.5289736726815508,0.7
2026-09-04 12:31:05,multi_repeat_random_states.py,"(1021, 9)",176,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,1.5057,3375.240478515625,3007.291259765625,3250.375,0.4747414723760309,0.7
2026-09-04 12:31:05,multi_repeat_random_states.py,"(1021, 9)",92,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,1.5581,4977.12841796875,3176.716064453125,3394.075439453125,0.49469660088214096,0.7
2026-09-04 12:31:07,multi_repeat_random_states.py,"(1021, 9)",8,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,1.6034,3234.0,2970.102783203125,2568.685546875,0.6328680340710069,0.7
2026-09-04 12:31:07,multi_repeat_random_states.py,"(1021, 9)",176,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,1.6241,3102.196044921875,2918.067626953125,2618.2333984375,0.5768951681304064,0.7
2026-09-04 12:31:07,multi_repeat_random_states.py,"(1021, 9)",92,sequential_8,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_8,50,256,1.6181,3348.27001953125,3190.6591796875,2841.03564453125,0.5770321073637394,0.7
2026-09-04 12:31:09,multi_repeat_random_states.py,"(1021, 9)",9,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,2.4643,34500.40234375,5508.86474609375,4256.8271484375,0.2864657799670579,0.7
2026-09-04 12:31:09,multi_repeat_random_states.py,"(1021, 9)",177,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,2.4045,21243.560546875,3041.7177734375,2803.916259765625,0.5823086845961836,0.7
2026-09-04 12:31:09,multi_repeat_random_states.py,"(1021, 9)",93,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,2.4459,26152.97265625,4181.72119140625,3429.880126953125,0.48350807517119043,0.7
2026-09-04 12:31:11,multi_repeat_random_states.py,"(1021, 9)",9,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,1.4937,5412.3154296875,3312.974609375,2615.898193359375,0.5615201476486174,0.7
2026-09-04 12:31:11,multi_repeat_random_states.py,"(1021, 9)",177,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,1.5436,3126.400146484375,3026.982421875,2719.30419921875,0.5949130871187234,0.7
2026-09-04 12:31:11,multi_repeat_random_states.py,"(1021, 9)",93,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,1.5128,4055.042724609375,3296.46142578125,2854.667236328125,0.5701270745688742,0.7
2026-09-04 12:31:13,multi_repeat_random_states.py,"(1021, 9)",9,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,1.5237,3096.41162109375,3231.5283203125,3123.5576171875,0.4764257076428521,0.7
2026-09-04 12:31:13,multi_repeat_random_states.py,"(1021, 9)",177,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,1.4692,3034.54248046875,2890.749267578125,2737.6640625,0.5921780729225132,0.7
2026-09-04 12:31:13,multi_repeat_random_states.py,"(1021, 9)",93,sequential_9,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_9,50,256,1.4788,3214.415771484375,3013.18505859375,2698.846923828125,0.593591446449106,0.7
2026-09-04 12:31:15,multi_repeat_random_states.py,"(1021, 9)",10,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,2.1761,24878.0078125,3986.252685546875,4062.784423828125,0.35764160079130036,0.7
2026-09-04 12:31:15,multi_repeat_random_states.py,"(1021, 9)",178,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,2.1691,79157.546875,4472.08544921875,4499.828125,0.3353958520592374,0.7
2026-09-04 12:31:15,multi_repeat_random_states.py,"(1021, 9)",94,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,2.2257,52039.71875,4974.8408203125,4972.82763671875,0.3297184091159796,0.7
2026-09-04 12:31:17,multi_repeat_random_states.py,"(1021, 9)",10,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,1.4581,3843.882080078125,3057.98876953125,2901.50634765625,0.5412488354576362,0.7
2026-09-04 12:31:17,multi_repeat_random_states.py,"(1021, 9)",178,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,1.4204,4339.326171875,2865.7802734375,3351.080810546875,0.5050606720811315,0.7
2026-09-04 12:31:17,multi_repeat_random_states.py,"(1021, 9)",94,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,1.4707,4890.8115234375,3600.479736328125,2791.98291015625,0.6236718688099874,0.7
2026-09-04 12:31:18,multi_repeat_random_states.py,"(1021, 9)",10,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,1.4324,3223.425048828125,2782.51806640625,2848.128173828125,0.5496883953861963,0.7
2026-09-04 12:31:18,multi_repeat_random_states.py,"(1021, 9)",178,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,1.446,2890.83447265625,2741.4453125,3092.591552734375,0.543238295770408,0.7
2026-09-04 12:31:18,multi_repeat_random_states.py,"(1021, 9)",94,sequential_10,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_10,50,256,1.4071,3375.48876953125,3113.99755859375,2782.218017578125,0.6249880766039406,0.7
2026-09-04 12:31:21,multi_repeat_random_states.py,"(1021, 9)",11,sequential_11,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_11,50,256,2.2356,68535.7734375,5597.8271484375,5715.36767578125,0.16043665727433332,0.7
2026-09-04 12:31:21,multi_repeat_random_states.py,"(1021, 9)",95,sequential_11,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_11,50,256,2.1722,38555.97265625,4141.08740234375,3562.87548828125,0.46204798040632356,0.7
2026-09-04 12:31:22,multi_repeat_random_states.py,"(1021, 9)",179,sequential_11,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_11,50,256,1.4012,4047.21728515625,3085.39599609375,3069.107421875,0.5203987122971929,0.7
2026-09-04 12:31:22,multi_repeat_random_states.py,"(1021, 9)",11,sequential_11,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_11,50,256,1.4169,5469.2822265625,3234.7158203125,3196.905517578125,0.5303880919051767,0.7
2026-09-04 12:31:22,multi_repeat_random_states.py,"(1021, 9)",95,sequential_11,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_11,50,256,1.4385,3899.250244140625,3075.43798828125,2621.562744140625,0.604175059403059,0.7
2026-09-04 12:31:24,multi_repeat_random_states.py,"(1021, 9)",179,sequential_11,Dense 64 -> 16 -> 32 -> 64 -> 64 -> 32 -> 1,mse,adam_11,50,256,1.4014,3033.253662109375,2819.4609375,2939.595947265625,0.5406372303031657,0.7
